# STATION: AN142
# STATION NAME: South Dekalb
# LATITUDE: 33.69060
# LONGITUDE: -84.27310
# ELEVATION [ft]: 825
# STATE: GA
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,precip_accum_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,wet_bulb_temperature_set_1d,altimeter_set_1d
,,INHG,Fahrenheit,%,Miles/hour,Degrees,Inches,Fahrenheit,Fahrenheit,Code,INHG,Fahrenheit,Fahrenheit,INHG
AN142,01/13/2015 06:00 EST,29.32,45.88,,2.24,302.0,,,,WNW,,,,30.21
AN142,01/13/2015 07:00 EST,29.32,44.8,,1.57,298.0,,,,WNW,,,,30.21
AN142,01/13/2015 08:00 EST,29.35,43.72,,1.12,327.0,,,,NNW,,,,30.24
AN142,01/13/2015 09:00 EST,29.38,43.18,,0.45,333.0,,,,NNW,,,,30.27
AN142,01/13/2015 10:00 EST,29.38,43.0,,0.67,334.0,,,,NNW,,,,30.27
AN142,01/13/2015 11:00 EST,29.41,44.08,,0.89,316.0,,,,NW,,,,30.3
AN142,01/13/2015 12:00 EST,29.38,44.62,,0.45,343.0,,,,NNW,,,,30.27
AN142,01/13/2015 13:00 EST,29.38,45.34,,0.45,346.0,,,,NNW,,,,30.27
AN142,01/13/2015 14:00 EST,29.35,45.7,,0.89,301.0,,,,WNW,,,,30.24
AN142,01/13/2015 15:00 EST,29.35,46.06,,0.67,301.0,,,,WNW,,,,30.24
AN142,01/13/2015 16:00 EST,29.35,46.24,,0.67,304.0,,,,NW,,,,30.24
AN142,01/13/2015 17:00 EST,29.35,46.42,,0.67,268.0,,,,W,,,,30.24
AN142,01/13/2015 18:00 EST,29.35,46.42,,1.34,130.0,,,,SE,,,,30.24
AN142,01/13/2015 19:00 EST,29.38,46.06,,2.91,78.0,,,,ENE,,,,30.27
AN142,01/13/2015 20:00 EST,29.38,43.9,,3.13,84.0,,,,E,,,,30.27
AN142,01/13/2015 21:00 EST,29.41,42.82,,1.79,67.0,,,,ENE,,,,30.3
AN142,01/13/2015 22:00 EST,29.41,41.74,,2.46,77.0,,,,ENE,,,,30.3
AN142,01/13/2015 23:00 EST,29.41,40.84,,2.68,81.0,,,,E,,,,30.3
AN142,01/14/2015 00:00 EST,29.41,40.84,,2.68,81.0,,,,E,,,,30.3
AN142,01/14/2015 02:00 EST,29.38,39.94,,1.34,74.0,,,,ENE,,,,30.27
AN142,01/14/2015 03:00 EST,29.38,39.58,,1.12,73.0,,,,ENE,,,,30.27
AN142,01/14/2015 04:00 EST,29.38,39.22,,2.01,76.0,,,,ENE,,,,30.27
AN142,01/14/2015 05:00 EST,29.38,38.86,,1.34,84.0,,,,E,,,,30.27
AN142,01/14/2015 06:00 EST,29.38,38.86,,0.89,68.0,,,,ENE,,,,30.27
AN142,01/14/2015 07:00 EST,29.38,38.68,,1.12,61.0,,,,ENE,,,,30.27
AN142,01/14/2015 08:00 EST,29.38,38.5,,0.89,66.0,,,,ENE,,,,30.27
AN142,01/14/2015 09:00 EST,29.38,38.86,,0.67,33.0,,,,NNE,,,,30.27
AN142,01/14/2015 10:00 EST,29.41,39.4,,0.67,50.0,,,,NE,,,,30.3
AN142,01/14/2015 11:00 EST,29.41,40.84,91.0,0.67,94.0,,38.38,,E,29.49,,,30.3
AN142,01/14/2015 12:00 EST,29.38,41.92,88.0,0.89,107.0,,38.58,,ESE,29.44,,,30.27
AN142,01/14/2015 13:00 EST,29.38,42.28,87.0,0.89,268.0,,38.64,,W,29.43,,,30.27
AN142,01/14/2015 14:00 EST,29.35,42.82,87.0,1.34,302.0,,39.17,,WNW,29.38,,,30.24
AN142,01/14/2015 15:00 EST,29.32,43.36,86.0,1.34,291.0,,39.4,,WNW,29.34,,,30.21
AN142,01/14/2015 16:00 EST,29.32,44.08,84.0,0.45,311.0,,39.5,,NW,29.33,,,30.21
AN142,01/14/2015 17:00 EST,29.32,44.08,84.0,0.89,291.0,,39.5,,WNW,29.33,,,30.21
AN142,01/14/2015 18:00 EST,29.32,43.36,86.0,1.34,300.0,,39.4,,WNW,29.34,,,30.21
AN142,01/14/2015 19:00 EST,29.32,41.56,89.0,0.89,296.0,,38.52,,WNW,29.38,,,30.21
AN142,01/14/2015 20:00 EST,29.32,39.22,90.0,0.67,309.0,,36.5,,NW,29.46,,,30.21
AN142,01/14/2015 21:00 EST,29.32,36.7,90.0,0.45,338.0,,34.01,,NNW,29.55,,,30.21
AN142,01/14/2015 22:00 EST,29.32,34.9,,0.22,324.0,,,,NW,,,,30.21
AN142,01/14/2015 23:00 EST,29.32,33.46,,0.67,290.0,,,,WNW,,,,30.21
AN142,01/15/2015 00:00 EST,29.32,33.46,,0.67,290.0,,,,WNW,,,,30.21
AN142,01/15/2015 02:00 EST,29.32,30.94,,0.45,299.0,,,,WNW,,,,30.21
AN142,01/15/2015 03:00 EST,29.32,31.12,,0.22,298.0,,,,WNW,,,,30.21
AN142,01/15/2015 04:00 EST,29.29,30.94,,0.0,,,,,,,,,30.18
AN142,01/15/2015 05:00 EST,29.29,30.76,,0.0,,,,,,,,,30.18
AN142,01/15/2015 06:00 EST,29.29,31.3,,0.22,13.0,,,,NNE,,,,30.18
AN142,01/15/2015 07:00 EST,29.26,32.38,,0.45,137.0,,,,SE,,,,30.15
AN142,01/15/2015 08:00 EST,29.29,32.92,,0.22,135.0,,,,SE,,,,30.18
AN142,01/15/2015 09:00 EST,29.32,33.64,,0.89,256.0,,,,WSW,,,,30.21
AN142,01/15/2015 10:00 EST,29.35,34.9,,1.12,268.0,,,,W,,,,30.24
AN142,01/15/2015 11:00 EST,29.35,36.34,,0.89,157.0,,,,SSE,,,,30.24
AN142,01/15/2015 12:00 EST,29.32,36.88,,1.12,179.0,,,,S,,,,30.21
AN142,01/15/2015 13:00 EST,29.29,37.24,,1.12,146.0,,,,SE,,,,30.18
AN142,01/15/2015 14:00 EST,29.29,37.42,,0.22,76.0,,,,ENE,,,,30.18
AN142,01/15/2015 15:00 EST,29.26,38.14,,0.67,269.0,,,,W,,,,30.15
AN142,01/15/2015 16:00 EST,29.26,38.5,,1.34,280.0,,,,W,,,,30.15
AN142,01/15/2015 17:00 EST,29.26,37.96,,1.57,282.0,,,,WNW,,,,30.15
AN142,01/15/2015 18:00 EST,29.26,38.32,,0.67,285.0,,,,WNW,,,,30.15
AN142,01/15/2015 19:00 EST,29.26,38.32,,0.67,287.0,,,,WNW,,,,30.15
AN142,01/15/2015 20:00 EST,29.26,37.96,,1.34,292.0,,,,WNW,,,,30.15
AN142,01/15/2015 21:00 EST,29.26,37.42,,1.79,301.0,,,,WNW,,,,30.15
AN142,01/15/2015 22:00 EST,29.29,37.06,,1.79,298.0,,,,WNW,,,,30.18
AN142,01/15/2015 23:00 EST,29.29,36.7,,1.57,300.0,,,,WNW,,,,30.18
AN142,01/16/2015 00:00 EST,29.29,36.7,,1.57,300.0,,,,WNW,,,,30.18
AN142,01/16/2015 02:00 EST,29.26,34.36,,2.24,298.0,,,,WNW,,,,30.15
AN142,01/16/2015 03:00 EST,29.26,34.36,,2.01,302.0,,,,WNW,,,,30.15
AN142,01/16/2015 04:00 EST,29.26,33.28,,1.57,306.0,,,,NW,,,,30.15
AN142,01/16/2015 05:00 EST,29.26,32.56,,2.01,302.0,,,,WNW,,,,30.15
AN142,01/16/2015 06:00 EST,29.26,32.56,,2.01,302.0,,,,WNW,,,,30.15
AN142,01/16/2015 08:00 EST,29.29,31.3,,1.12,300.0,,,,WNW,,,,30.18
AN142,01/16/2015 09:00 EST,29.29,32.2,,1.34,302.0,,,,WNW,,,,30.18
AN142,01/16/2015 10:00 EST,29.32,36.52,83.0,1.12,321.0,,31.79,,NW,29.6,,,30.21
AN142,01/16/2015 11:00 EST,29.35,41.56,70.0,1.34,314.0,,32.39,,NW,29.57,,,30.24
AN142,01/16/2015 12:00 EST,29.35,45.88,58.0,1.57,317.0,,31.79,,NW,29.55,,,30.24
AN142,01/16/2015 13:00 EST,29.32,49.66,50.0,1.79,308.0,,31.61,,NW,29.49,,,30.21
AN142,01/16/2015 14:00 EST,29.29,52.54,44.0,1.79,312.0,,31.07,,NW,29.45,,,30.18
AN142,01/16/2015 15:00 EST,29.26,53.8,39.0,1.57,342.0,,29.24,,NNW,29.45,,,30.15
AN142,01/16/2015 16:00 EST,29.26,53.26,40.0,1.57,316.0,,29.37,,NW,29.45,,,30.15
AN142,01/16/2015 17:00 EST,29.26,51.28,44.0,2.01,306.0,,29.93,,NW,29.46,,,30.15
AN142,01/16/2015 18:00 EST,29.26,47.5,52.0,1.12,311.0,,30.58,,NW,29.47,,,30.15
AN142,01/16/2015 19:00 EST,29.29,44.08,60.0,1.12,302.0,,30.94,,WNW,29.52,,,30.18
AN142,01/16/2015 20:00 EST,29.29,41.2,69.0,0.45,283.0,,31.69,,WNW,29.53,,,30.18
AN142,01/16/2015 21:00 EST,29.32,38.14,79.0,0.22,315.0,,32.13,,NW,29.58,,,30.21
AN142,01/16/2015 22:00 EST,29.32,35.44,86.0,0.22,291.0,,31.62,,WNW,29.62,,,30.21
AN142,01/16/2015 23:00 EST,29.32,33.64,91.0,0.22,295.0,,31.26,,WNW,29.64,,,30.21
AN142,01/17/2015 00:00 EST,29.32,33.64,91.0,0.22,295.0,,31.26,,WNW,29.64,,,30.21
AN142,01/17/2015 02:00 EST,29.32,29.86,,0.22,45.0,,,,NE,,,,30.21
AN142,01/17/2015 03:00 EST,29.32,29.32,,0.22,300.0,,,,WNW,,,,30.21
AN142,01/17/2015 04:00 EST,29.35,28.78,,0.22,332.0,,,,NNW,,,,30.24
AN142,01/17/2015 05:00 EST,29.32,28.24,,0.0,,,,,,,,,30.21
AN142,01/17/2015 06:00 EST,29.35,27.88,,0.45,294.0,,,,WNW,,,,30.24
AN142,01/17/2015 07:00 EST,29.35,27.52,,0.67,70.0,,,,ENE,,,,30.24
AN142,01/17/2015 08:00 EST,29.35,27.52,,0.0,,,,,,,,,30.24
AN142,01/17/2015 09:00 EST,29.38,28.78,,0.0,,,,,,,,,30.27
AN142,01/17/2015 10:00 EST,29.41,32.02,,0.89,162.0,,,,SSE,,,,30.3
AN142,01/17/2015 11:00 EST,29.41,39.4,83.0,2.01,116.0,,34.61,,ESE,29.6,,,30.3
AN142,01/17/2015 12:00 EST,29.38,48.04,62.0,2.68,118.0,,35.51,,ESE,29.46,,,30.27
AN142,01/17/2015 13:00 EST,29.38,53.98,50.0,2.91,163.0,,35.61,,SSE,29.41,,,30.27
AN142,01/17/2015 14:00 EST,29.32,56.86,43.0,3.8,157.0,,34.44,,SSE,29.35,,,30.21
AN142,01/17/2015 15:00 EST,29.29,57.94,41.0,2.91,163.0,,34.22,,SSE,29.32,,,30.18
AN142,01/17/2015 16:00 EST,29.29,58.48,37.0,2.68,156.0,,32.13,,SSE,29.37,,,30.18
AN142,01/17/2015 17:00 EST,29.26,57.94,35.0,2.68,139.0,,30.28,,SE,29.4,,,30.15
AN142,01/17/2015 18:00 EST,29.26,55.78,39.0,2.24,125.0,,31.02,,SE,29.39,,,30.15
AN142,01/17/2015 19:00 EST,29.26,50.92,50.0,0.89,79.0,,32.77,,E,29.39,,,30.15
AN142,01/17/2015 20:00 EST,29.26,45.16,63.0,0.67,75.0,,33.18,,ENE,29.43,,,30.15
AN142,01/17/2015 21:00 EST,29.26,42.46,74.0,0.89,41.0,,34.67,,NE,29.42,,,30.15
AN142,01/17/2015 22:00 EST,29.26,39.58,81.0,0.45,30.0,,34.16,,NNE,29.46,,,30.15
AN142,01/17/2015 23:00 EST,29.26,38.68,86.0,0.22,51.0,,34.8,,NE,29.45,,,30.15
AN142,01/18/2015 00:00 EST,29.26,38.68,86.0,0.22,51.0,,34.8,,NE,29.45,,,30.15
AN142,01/18/2015 02:00 EST,29.21,35.98,94.0,0.0,,,34.4,,,29.44,,,30.1
AN142,01/18/2015 03:00 EST,29.21,34.18,94.0,0.89,295.0,,32.61,,WNW,29.49,,,30.1
AN142,01/18/2015 04:00 EST,29.21,32.74,,0.22,324.0,,,,NW,,,,30.1
AN142,01/18/2015 05:00 EST,29.18,32.02,,0.22,348.0,,,,NNW,,,,30.07
AN142,01/18/2015 06:00 EST,29.18,32.74,,0.0,,,,,,,,,30.07
AN142,01/18/2015 07:00 EST,29.18,34.9,,0.67,55.0,,,,NE,,,,30.07
AN142,01/18/2015 08:00 EST,29.18,35.62,,0.89,319.0,,,,NW,,,,30.07
AN142,01/18/2015 09:00 EST,29.18,38.32,,2.01,296.0,,,,WNW,,,,30.07
AN142,01/18/2015 10:00 EST,29.21,46.96,79.0,2.91,297.0,,40.72,,WNW,29.14,,,30.1
AN142,01/18/2015 11:00 EST,29.21,52.72,56.0,2.68,304.0,,37.32,,NW,29.19,,,30.1
AN142,01/18/2015 12:00 EST,29.21,56.5,38.0,4.03,300.0,,31.02,,WNW,29.34,,,30.1
AN142,01/18/2015 13:00 EST,29.21,58.84,32.0,4.03,306.0,,28.87,,NW,29.37,,,30.1
AN142,01/18/2015 14:00 EST,29.18,60.1,29.0,4.25,299.0,,27.57,,WNW,29.37,,,30.07
AN142,01/18/2015 15:00 EST,29.18,60.46,27.0,4.47,297.0,,26.16,,WNW,29.4,,,30.07
AN142,01/18/2015 16:00 EST,29.18,59.2,26.0,4.7,303.0,,24.16,,WNW,29.45,,,30.07
AN142,01/18/2015 17:00 EST,29.21,56.5,29.0,3.13,308.0,,24.44,,NW,29.49,,,30.1
AN142,01/18/2015 18:00 EST,29.21,53.08,34.0,2.46,308.0,,25.25,,NW,29.49,,,30.1
AN142,01/18/2015 19:00 EST,29.21,49.12,39.0,1.34,304.0,,25.02,,NW,29.53,,,30.1
AN142,01/18/2015 20:00 EST,29.23,46.06,44.0,1.12,314.0,,25.16,,NW,29.57,,,30.12
AN142,01/18/2015 21:00 EST,29.23,42.82,54.0,1.12,301.0,,27.15,,WNW,29.55,,,30.12
AN142,01/18/2015 22:00 EST,29.23,41.38,59.0,1.34,302.0,,27.97,,WNW,29.55,,,30.12
AN142,01/18/2015 23:00 EST,29.26,38.32,69.0,1.34,291.0,,28.92,,WNW,29.58,,,30.15
AN142,01/19/2015 00:00 EST,29.26,38.32,69.0,1.34,291.0,,28.92,,WNW,29.58,,,30.15
AN142,01/19/2015 02:00 EST,29.26,32.2,85.0,1.34,288.0,,28.14,,WNW,29.65,,,30.15
AN142,01/19/2015 03:00 EST,29.26,30.94,89.0,0.67,280.0,,28.04,,W,29.66,,,30.15
AN142,01/19/2015 04:00 EST,29.26,30.22,91.0,0.22,321.0,,27.88,,NW,29.67,,,30.15
AN142,01/19/2015 05:00 EST,29.26,29.5,92.0,0.45,295.0,,27.43,,WNW,29.69,,,30.15
AN142,01/19/2015 06:00 EST,29.26,29.14,94.0,0.67,285.0,,27.61,,WNW,29.69,,,30.15
AN142,01/19/2015 07:00 EST,29.26,28.78,95.0,0.22,314.0,,27.51,,NW,29.69,,,30.15
AN142,01/19/2015 08:00 EST,29.26,28.42,97.0,0.0,,,27.67,,,29.69,,,30.15
AN142,01/19/2015 09:00 EST,29.26,29.86,94.0,0.0,,,28.32,,,29.67,,,30.15
AN142,01/19/2015 10:00 EST,29.26,38.14,76.0,0.89,223.0,,31.16,,SW,29.54,,,30.15
AN142,01/19/2015 11:00 EST,29.29,50.38,47.0,1.79,256.0,,30.73,,WSW,29.47,,,30.18
AN142,01/19/2015 12:00 EST,29.26,59.02,28.0,3.13,282.0,,25.79,,WNW,29.5,,,30.15
AN142,01/19/2015 13:00 EST,29.23,62.08,24.0,3.8,261.0,,24.72,,W,29.47,,,30.12
AN142,01/19/2015 14:00 EST,29.18,63.52,22.0,3.36,253.0,,23.87,,WSW,29.43,,,30.07
AN142,01/19/2015 15:00 EST,29.18,64.96,21.0,3.36,270.0,,23.97,,W,29.42,,,30.07
AN142,01/19/2015 16:00 EST,29.15,65.14,20.0,3.13,252.0,,22.97,,WSW,29.41,,,30.03
AN142,01/19/2015 17:00 EST,29.15,64.42,21.0,2.46,257.0,,23.52,,WSW,29.4,,,30.03
AN142,01/19/2015 18:00 EST,29.15,61.72,22.0,1.79,253.0,,22.35,,WSW,29.44,,,30.03
AN142,01/19/2015 19:00 EST,29.15,61.72,22.0,1.79,253.0,,22.35,,WSW,29.44,,,30.03
AN142,01/20/2015 02:00 EST,29.12,39.04,75.0,0.22,24.0,,31.7,,NNE,29.37,,,30.0
AN142,01/20/2015 03:00 EST,29.12,38.14,78.0,0.0,24.0,,31.81,,NNE,29.38,,,30.0
AN142,01/20/2015 04:00 EST,29.12,37.06,82.0,0.22,28.0,,32.01,,NNE,29.39,,,30.0
AN142,01/20/2015 05:00 EST,29.12,36.88,83.0,0.0,,,32.14,,,29.38,,,30.0
AN142,01/20/2015 06:00 EST,29.12,36.88,85.0,0.22,302.0,,32.74,,WNW,29.37,,,30.0
AN142,01/20/2015 07:00 EST,29.15,36.34,86.0,0.22,327.0,,32.5,,NNW,29.41,,,30.03
AN142,01/20/2015 08:00 EST,29.15,35.8,88.0,0.0,,,32.55,,,29.42,,,30.03
AN142,01/20/2015 09:00 EST,29.15,36.34,90.0,0.0,,,33.65,,,29.39,,,30.03
AN142,01/20/2015 10:00 EST,29.18,41.92,82.0,0.22,205.0,,36.76,,SSW,29.28,,,30.07
AN142,01/20/2015 11:00 EST,29.18,54.52,58.0,2.68,280.0,,39.92,,W,29.06,,,30.07
AN142,01/20/2015 12:00 EST,29.15,60.1,44.0,3.13,268.0,,37.97,,W,29.04,,,30.03
AN142,01/20/2015 13:00 EST,29.12,63.52,37.0,2.24,273.0,,36.64,,W,29.02,,,30.0
AN142,01/20/2015 14:00 EST,29.09,66.04,31.0,2.68,270.0,,34.41,,W,29.05,,,29.97
AN142,01/20/2015 15:00 EST,29.06,66.4,30.0,2.91,239.0,,33.91,,WSW,29.03,,,29.94
AN142,01/20/2015 16:00 EST,29.06,65.68,32.0,2.24,259.0,,34.89,,W,29.0,,,29.94
AN142,01/20/2015 17:00 EST,29.06,64.06,36.0,1.79,236.0,,36.43,,SW,28.97,,,29.94
AN142,01/20/2015 18:00 EST,29.06,62.26,39.0,1.12,235.0,,36.85,,SW,28.97,,,29.94
AN142,01/20/2015 19:00 EST,29.09,56.86,48.0,0.67,295.0,,37.23,,WNW,29.03,,,29.97
AN142,01/20/2015 20:00 EST,29.09,52.54,59.0,0.67,335.0,,38.49,,NNW,29.03,,,29.97
AN142,01/20/2015 21:00 EST,29.09,49.66,67.0,0.22,344.0,,39.04,,NNW,29.04,,,29.97
AN142,01/20/2015 22:00 EST,29.12,46.96,74.0,0.67,279.0,,39.02,,W,29.1,,,30.0
AN142,01/20/2015 23:00 EST,29.12,45.34,78.0,0.45,286.0,,38.81,,WNW,29.13,,,30.0
AN142,01/21/2015 00:00 EST,29.12,45.34,78.0,0.45,286.0,,38.81,,WNW,29.13,,,30.0
AN142,01/21/2015 02:00 EST,29.12,40.3,90.0,0.45,293.0,,37.56,,WNW,29.22,,,30.0
AN142,01/21/2015 03:00 EST,29.12,38.86,93.0,0.67,290.0,,36.98,,WNW,29.25,,,30.0
AN142,01/21/2015 04:00 EST,29.12,37.42,93.0,0.22,306.0,,35.56,,NW,29.3,,,30.0
AN142,01/21/2015 05:00 EST,29.15,36.52,,0.45,304.0,,,,NW,,,,30.03
AN142,01/21/2015 06:00 EST,29.15,35.62,,0.22,286.0,,,,WNW,,,,30.03
AN142,01/21/2015 07:00 EST,29.15,35.62,,0.89,281.0,,,,W,,,,30.03
AN142,01/21/2015 08:00 EST,29.18,35.26,,0.89,292.0,,,,WNW,,,,30.07
AN142,01/21/2015 09:00 EST,29.21,38.5,,1.34,279.0,,,,W,,,,30.1
AN142,01/21/2015 10:00 EST,29.21,47.5,78.0,1.57,254.0,,40.91,,WSW,29.13,,,30.1
AN142,01/21/2015 11:00 EST,29.23,55.6,48.0,1.34,329.0,,36.07,,NNW,29.22,,,30.12
AN142,01/21/2015 12:00 EST,29.23,59.02,42.0,1.34,322.0,,35.8,,NW,29.2,,,30.12
AN142,01/21/2015 13:00 EST,29.23,61.54,36.0,2.01,304.0,,34.18,,NW,29.23,,,30.12
AN142,01/21/2015 14:00 EST,29.21,63.16,32.0,2.24,313.0,,32.67,,NW,29.24,,,30.1
AN142,01/21/2015 15:00 EST,29.21,63.52,32.0,2.24,314.0,,32.99,,NW,29.23,,,30.1
AN142,01/21/2015 16:00 EST,29.21,62.98,29.0,1.79,315.0,,30.08,,NW,29.32,,,30.1
AN142,01/21/2015 17:00 EST,29.21,60.82,30.0,1.34,325.0,,29.03,,NW,29.36,,,30.1
AN142,01/21/2015 18:00 EST,29.21,57.04,36.0,0.89,322.0,,30.17,,NW,29.35,,,30.1
AN142,01/21/2015 19:00 EST,29.23,53.26,40.0,0.0,,,29.37,,,29.42,,,30.12
AN142,01/21/2015 20:00 EST,29.26,50.02,47.0,0.22,24.0,,30.4,,NNE,29.45,,,30.15
AN142,01/21/2015 21:00 EST,29.26,45.52,59.0,0.67,317.0,,31.88,,NW,29.46,,,30.15
AN142,01/21/2015 22:00 EST,29.29,42.28,68.0,1.34,300.0,,32.36,,WNW,29.5,,,30.18
AN142,01/21/2015 23:00 EST,29.29,40.12,73.0,0.89,303.0,,32.06,,WNW,29.53,,,30.18
AN142,01/22/2015 00:00 EST,29.29,40.12,73.0,0.89,303.0,,32.06,,WNW,29.53,,,30.18
AN142,01/22/2015 02:00 EST,29.32,34.0,89.0,0.45,288.0,,31.06,,WNW,29.64,,,30.21
AN142,01/22/2015 03:00 EST,29.32,33.1,91.0,0.89,294.0,,30.73,,WNW,29.66,,,30.21
AN142,01/22/2015 04:00 EST,29.32,33.28,90.0,1.34,275.0,,30.63,,W,29.66,,,30.21
AN142,01/22/2015 05:00 EST,29.35,33.64,90.0,1.12,285.0,,30.98,,WNW,29.68,,,30.24
AN142,01/22/2015 06:00 EST,29.35,33.82,90.0,0.89,290.0,,31.16,,WNW,29.67,,,30.24
AN142,01/22/2015 07:00 EST,29.38,35.98,83.0,1.34,276.0,,31.26,,W,29.68,,,30.27
AN142,01/22/2015 08:00 EST,29.38,36.88,82.0,0.0,,,31.83,,,29.66,,,30.27
AN142,01/22/2015 09:00 EST,29.41,38.32,84.0,0.45,260.0,,33.85,,W,29.63,,,30.3
AN142,01/22/2015 10:00 EST,29.41,45.7,67.0,0.67,132.0,,35.25,,SE,29.52,,,30.3
AN142,01/22/2015 11:00 EST,29.41,49.66,52.0,1.34,79.0,,32.59,,E,29.56,,,30.3
AN142,01/22/2015 12:00 EST,29.41,51.82,41.0,1.79,112.0,,28.68,,ESE,29.63,,,30.3
AN142,01/22/2015 13:00 EST,29.41,52.36,40.0,1.34,116.0,,28.56,,ESE,29.63,,,30.3
AN142,01/22/2015 14:00 EST,29.38,52.9,38.0,1.12,77.0,,27.79,,ENE,29.62,,,30.27
AN142,01/22/2015 15:00 EST,29.38,53.8,38.0,1.12,74.0,,28.6,,ENE,29.59,,,30.27
AN142,01/22/2015 16:00 EST,29.38,53.62,40.0,0.45,58.0,,29.7,,ENE,29.57,,,30.27
AN142,01/22/2015 17:00 EST,29.35,54.34,39.0,0.89,62.0,,29.72,,ENE,29.53,,,30.24
AN142,01/22/2015 18:00 EST,29.35,52.0,45.0,0.67,35.0,,31.14,,NE,29.51,,,30.24
AN142,01/23/2015 05:00 EST,29.29,43.36,,1.79,71.0,,,,ENE,,,,30.18
AN142,01/23/2015 06:00 EST,29.26,44.26,,2.46,95.0,,,,E,,,,30.15
AN142,01/23/2015 07:00 EST,29.26,44.62,,3.13,90.0,,,,E,,,,30.15
AN142,01/23/2015 08:00 EST,29.23,44.8,,4.7,91.0,,,,E,,,,30.12
AN142,01/23/2015 09:00 EST,29.21,44.98,,4.7,89.0,,,,E,,,,30.1
AN142,01/23/2015 10:00 EST,29.18,44.98,,4.03,87.0,,,,E,,,,30.07
AN142,01/23/2015 11:00 EST,29.15,44.62,,4.03,81.0,,,,E,,,,30.03
AN142,01/23/2015 12:00 EST,29.15,43.36,,4.03,85.0,,,,E,,,,30.03
AN142,01/23/2015 13:00 EST,29.12,42.28,,3.8,88.0,,,,E,,,,30.0
AN142,01/23/2015 14:00 EST,29.09,41.92,,3.8,89.0,,,,E,,,,29.97
AN142,01/23/2015 15:00 EST,29.03,41.92,,3.8,94.0,,,,E,,,,29.91
AN142,01/23/2015 16:00 EST,29.0,41.38,,4.03,85.0,,,,E,,,,29.88
AN142,01/23/2015 17:00 EST,29.0,41.2,,2.91,83.0,,,,E,,,,29.88
AN142,01/23/2015 18:00 EST,28.97,40.84,,2.91,83.0,,,,E,,,,29.85
AN142,01/23/2015 19:00 EST,28.97,40.66,,2.68,87.0,,,,E,,,,29.85
AN142,01/23/2015 20:00 EST,28.97,40.66,,2.24,90.0,,,,E,,,,29.85
AN142,01/23/2015 21:00 EST,28.94,40.48,,1.79,83.0,,,,E,,,,29.82
AN142,01/23/2015 22:00 EST,28.94,40.48,,0.67,53.0,,,,NE,,,,29.82
AN142,01/23/2015 23:00 EST,28.94,40.3,,0.45,44.0,,,,NE,,,,29.82
AN142,01/24/2015 00:00 EST,28.94,40.3,,0.45,44.0,,,,NE,,,,29.82
AN142,01/24/2015 02:00 EST,28.85,40.12,,0.45,297.0,,,,WNW,,,,29.73
AN142,01/24/2015 03:00 EST,28.85,40.3,,1.34,290.0,,,,WNW,,,,29.73
AN142,01/24/2015 04:00 EST,28.85,40.66,,1.79,287.0,,,,WNW,,,,29.73
AN142,01/24/2015 05:00 EST,28.85,41.2,,2.01,289.0,,,,WNW,,,,29.73
AN142,01/24/2015 06:00 EST,28.85,41.56,,3.13,303.0,,,,WNW,,,,29.73
AN142,01/24/2015 07:00 EST,28.88,41.38,,3.58,301.0,,,,WNW,,,,29.76
AN142,01/24/2015 08:00 EST,28.94,39.58,,3.8,301.0,,,,WNW,,,,29.82
AN142,01/24/2015 09:00 EST,28.97,38.5,,3.8,304.0,,,,NW,,,,29.85
AN142,01/24/2015 10:00 EST,29.0,38.5,90.0,3.58,303.0,,35.79,,WNW,29.16,,,29.88
AN142,01/24/2015 11:00 EST,29.03,40.3,82.0,3.13,307.0,,35.18,,NW,29.19,,,29.91
AN142,01/24/2015 12:00 EST,29.03,42.64,71.0,3.58,305.0,,33.79,,NW,29.2,,,29.91
AN142,01/24/2015 13:00 EST,29.03,45.16,61.0,3.8,301.0,,32.37,,WNW,29.21,,,29.91
AN142,01/24/2015 14:00 EST,29.03,47.68,53.0,3.58,302.0,,31.22,,WNW,29.22,,,29.91
AN142,01/24/2015 15:00 EST,29.0,48.94,47.0,3.58,307.0,,29.41,,NW,29.22,,,29.88
AN142,01/24/2015 16:00 EST,29.03,48.94,44.0,3.58,304.0,,27.79,,NW,29.29,,,29.91
AN142,01/24/2015 17:00 EST,29.03,47.32,46.0,2.91,305.0,,27.4,,NW,29.31,,,29.91
AN142,01/24/2015 18:00 EST,29.03,44.8,52.0,2.46,303.0,,28.07,,WNW,29.31,,,29.91
AN142,01/24/2015 19:00 EST,29.06,41.74,59.0,2.01,308.0,,28.31,,NW,29.36,,,29.94
AN142,01/24/2015 20:00 EST,29.06,39.58,65.0,1.57,304.0,,28.65,,NW,29.37,,,29.94
AN142,01/24/2015 21:00 EST,29.06,37.06,75.0,1.34,297.0,,29.78,,WNW,29.37,,,29.94
AN142,01/24/2015 22:00 EST,29.09,35.44,79.0,0.89,292.0,,29.5,,WNW,29.42,,,29.97
AN142,01/24/2015 23:00 EST,29.09,34.54,80.0,0.67,317.0,,28.93,,NW,29.44,,,29.97
